,_id,name,date,content,reply
0,650978afe0993aa0485ff5df,Party Saurus Rex,2023년 8월 1일,"헬스장과 어플의 수익분배가 어떻게 되는지는 모르겠는데, 다짐어플로 통합회원권 끊고 가면 묘하게 우리 헬스장 회원이 아니라 이방인(?)취급하는 느낌이 있어요. 헬스장 둘러보러 왔다고 하면 신나서 설명해주시다가도 다짐 어플얘기를 꺼내면 묘하게 분위기가 달라지는게 있습니다... 그거 외에는 합리적인 가격에 여러 헬스장 이용할 수 있어서 좋아요",
1,650978afe0993aa0485ff5e0,cha park,2022년 3월 29일,운동을 좋아하는사람에겐 최고입니다! 너무 잘 사용하고있어 단점이라기보단 이런점이 있으면 이용할때 더 좋을것같은점이 몇개 있어 몇자 남겨봅니다 우선 통합회원권 선택시 추천시설 카테고리를 세분화하면 더 좋을 것 같습니다. 같이다니면 좋을 시설에 너무 연관성이 없어보이는 시설들만 추천에 떠서(예를 들자면 크로스핏을 선택하면 역도나 체조와 같은 맨몸운동 시설이 더 연관성이 있는데 가까운 헬스장이라던지 탁구장이 추천으로 뜨거나) 사실상 추천시설이 아닌 다짐 지도에서 괜찮을것같은 시설을 직접 찾고있습니다ㅠ 두번째론 꼭 내가 사는지역이 아니더라도 새로운 시설이 입점되면 홈화면에서 보일수있게끔 개선됬으면 좋겠습니다! 가까운 지역이야 운동시설목록에서 금방 찾을수있지만 먼거리는 잘 찾아보지 않게 되는것 같습니다. 그리고 정말 좋은 시설은 생각보다 멀리서도 찾아오는 경우가 꽤 있는것같아서 조금 더 선택시에 도움이 되지 않을까 싶습니다! 제 의견이 다짐에 조금이라도 도움이 되길 바라겠습니다!,"Stone-I Co., Ltd.
2022년 4월 12일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 고객님 애정어린 정성스런 의견 감사드립니다. 해당 내용 담당 부서에 전달하였습니다. 빠르게 개선하여 더 이용하기 편한 다짐이 되겠습니다. 소중한 의견 감사드립니다! 앞으로도 쭉 다짐과 함께 다짐해주세요! 감사합니다. 다짐 드림."
2,650978afe0993aa0485ff5e1,박나래,2021년 1월 5일,오랜만에 헬스장에서 운동하고 싶은 생각에 막연하게 인터넷에 쳐보기도하고 번거롭게 전화해서 가격도 문의할때도 직접 와야한다는 얘기들만 해서 일때문에 시간도 부족한 저에겐 너무 맞춤인 어플이에요!! 일단 합리적인 가격과 다른 헬스장이랑 비교해서 내가 원하는 헬스장 선택이 가능하다는게 솔직히 너무 편하고 좋네요 ㅠㅠ 친구추천으로 속는셈치고 한번 다운받아본건데 너무 만족합니다:)),"Stone-I Co., Ltd.
2021년 3월 9일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 잘 이용하셨다니 다행입니다! 주위에 많은 추천 부탁드려요 :) 감사합니다."
3,650978afe0993aa0485ff5e2,조정호,2020년 9월 2일,"1.강원도 원주시 단구동에 하나도 없어서 제가 헬스장이랑 수영장 하나 시설등록요청 했습니다. 운동시설이 하나도 없는 만큼 단구동에 시설등록이 되면 좋겠는데요, 제가 신청한 시설(혹은 그냥 단구동 운동시설)은 시설등록이 될수있을까요? 보통 앱 사용자분들이 시설요청하는것 중 몇 프로 정도가 시설등록이 되고 기간은 어느 정도 걸리나요? 2. 네트워크 오류입니다. 잠시 후 다시 시도해 주세요. 이 문구가 시도때도 없이 뜨며 앱 호환이 안됩니다. 이런적 없었고 S9+인데 해결 방법 제시해주세요 와이파이나 데이터나 둘 다 해봤는데 안돼요 +수정)이제 갑자기 되기 시작했어요 +)방금 됐다가 또 렉걸리네요,,,, 첨보다는 낫지만 도와주세요오","Stone-I Co., Ltd.
2020년 9월 4일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 1. 시설과 지역에 따라 너무 상이하기 때문에 딱 잘라 말씀 드리기 어려운 부분 양해부탁드립니다. 최대한 빠르게 확인하여 결과 알려드리도록 노력하고 있습니다. 2. 네트워크 오류는 9월 3일 오전 담당자가 확인하여 해결하였습니다. 이용에 불편을 드려 죄송합니다."
4,650978afe0993aa0485ff5e3,정희정,2020년 7월 29일,"추천 ☆×5 !! 운동시작 전에 무조건 깔아야하는 어플! 헬스장 등록할때 거리,가격,트레이너정보를 가장 중요하게 확인하는데 다짐어플은 진짜 직관적으로 설계한것 같음. 세가지 정보를 한꺼번에 확인할수 있어서 여러군데 사이트 들어가면서 확인할 필요없이 쉽게 비교해볼 수 있음. 그리고 시설에 대해 허위광고가 아니라 사실기반의 사진과 정보를 제공하기때문에 합리적 선택을 할 수 있는듯 ! ! ㅎㅎ","Stone-I Co., Ltd.
2021년 3월 9일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 칭찬 감사드립니다! 더 노력하는 다짐이 되겠습니다. 감사합니다. 다짐 드림"
5,650978afe0993aa0485ff5e4,Google 사용자,2019년 8월 20일,세상에...헬창친구 추천으로 사용해봤습니다. 이제 헬스장도 어플로 가격알아보고 끊고다닌다니... 일단 프로그램과 비용을 전화하거나 찾아가보지 않아도 알 수 있다는 점이 너무 편합니다. 가격도 제휴가격인지 다짐이 더 저렴한 경우도 있고요. 특히 여성전용도 미리 표시돼서 필라테스 알아볼 때 도움 많이 됐습니다. 요즘 크로스핏 도전해보려고 드릉드릉하는데 시설사진 확인하면서 가격비교중입니다. 아직 해보지는 않았는데 시설 몇개를 개별가격보다 저렴하게 하나로 통합해서 끊을수있다는데..제가 다니는곳 끼리는 안돼서 아쉽네요😭 더 흥해서 더 많은곳 더 저렴하게 이용하게해주세요👏👏👏,"Stone-I Co., Ltd.
2020년 1월 21일
안녕하세요 이윤희 고객님! 운동할 땐 다짐부터, 다짐입니다. 저렴하고 유용하게 잘 사용하셨다니 기쁩니다 :) 원하시는 시설이 있으시면 앱 내 [더보기] - [시설등록요청]을 통해 남겨주세요. 다짐이 바로 연락해보겠습니다! 감사합니다. 다짐 드림"
6,650978afe0993aa0485ff5e5,Google 사용자,2020년 1월 11일,"아직 결제를하진 않았고 결제 후 폐업, 제휴사의 불친절, 차별 등이 있을시 어떻게 대처해야하는지 설명이 좀더 자세하게 나와있었으면 좋겠습니다. 이런 문제점들이 있어도 운동을 배우고 싶은 사람들에겐 최고의 앱임것은 틀림없어 보입니다. 빨리 많은사람들에게 알려져 이용자가 늘어 더 많은 제휴점들이 생겼으면 좋겠습니다!","Stone-I Co., Ltd.
2020년 1월 21일
안녕하세요. 운동할 땐, 다짐부터. 다짐입니다. 결제 후 폐업, 불친절, 차별 등에 대해 궁금하시군요! 답변을 한 마디로 드리자면, 절대 고객님이 차별당할일 없으시고 만약 생긴다면 다짐이 적극적으로 해결해드립니다. 불친절도 마찬가지로 저희에게 알려주시면 다짐이 해당 센터에 적극적으로 대응합니다. 폐업의 경우 고객님의 자산을 지켜드리는 것을 최우선 정책으로 합니다. 이 또한 어떠한 형태든 다짐이 나서서 해결해드리고 현재까지 폐업으로 인한 손실을 보신 분은 단 한 분도 계시지 않습니다. 등록된 모든 센터는 다짐과 1:1 제휴계약 관계입니다. 앞으로도 더욱 믿고 결제하실 수 있도록 노력하겠습니다. 소중한 피드백 감사합니다."
7,650978afe0993aa0485ff5e6,이름없음,2023년 1월 2일,처음에 네트워크 오류 계속떠서 조금 화가났지만 다시 어플 들어가서 위치켜니까 잘되더라구요 현장에서 하는것보다 저렴하게 예매해서 기분 좋았어요 여기저기 홍보할게요ㅎㅎ 그리고 환불에 대해서 불만이 있으신분들이 계시던데 회원권 문자 제대로만 읽어보시면 다 아는 내용들인데 왜 우기시기만 하는건지 이해가 좀....ㅎㅎ 아무튼 어플로 결제 잘했습니다 감사합니다!,"Stone-I Co., Ltd.
2023년 4월 4일
이름없음님 안녕하세요. 대한민국 1위 운동시설 플랫폼 다짐 이용 관련하여 좋은 리뷰 남겨주셔서 감사합니다. 다짐을 여기저기 홍보해 주신다니 너무 감동입니다! 다짐에서는 별도 방문 없이 언제든지 운동시설 가격 조회가 가능하며, 제공되는 가격은 시설에서 업로드한 최저가입니다. 특히, 다짐에서만 구매 가능한 우주최저가는 현장보다 더 저렴한 가격으로 선착순 판매되는 상품이니 다음에도 이용해 보시면 좋을 것 같습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
8,650978afe0993aa0485ff5e7,간디귿,2023년 7월 25일,다른 건 너무 좋은데 검색 기능이 너무 구데기에요 정릉을 기준으로 검색했는데 갑자기 부산이 왜 나오죠? 서울에 다짐 회원으로 할 수 있는 헬스장이 없는 것도 아닌데,"Stone-I Co., Ltd.
2023년 7월 28일
간디귿님 안녕하세요, 검색 오류 관련하여 불편을 드려 죄송합니다. 후기로 남겨주신 지역명으로 검색 시 타지역이 노출된다는 오류 문의에 대해서 담당부서에 전달하였습니다. 오류 여부인지 빠르게 확인 후 만약 수정 필요한 사항인 경우 빠르게 조치하겠습니다. 그 외 서비스 이용 관련하여 남겨주실 후기가 있다면 꼭 참고하겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
9,650978afe0993aa0485ff5e8,Hotae Lee,2023년 7월 10일,7/4 업데이트이후 네이버로그인시 팅김현상일어나고 그이후 앱실행하면 계속 팅김 10번이상 재설치해도 같은현상 반복. 현재 개발자에게 메일보낸상태인데 안고쳐짐 이앱은 그만 쓰겠습니당,"Stone-I Co., Ltd.
2023년 7월 28일
Hotae Lee님 안녕하세요, 우선 오류 관련하여 불편을 드려 죄송합니다. 리뷰 및 이메일로 남겨주신 내용에 대해 구체적인 확인을 도와드리고자 연락드렸으나 아직 담당자님께서 추가 회신을 못 받은 것으로 확인됩니다. 다짐 어플을 편리하게 사용할 수 있도록 담당자님께서 contact@stone-i.co.kr 로 오류 내역 확인 관련 도움 요청 메일을 발송했습니다. 해당 이메일로 회신 부탁드려도 될까요? 운동할 땐 다짐부터💪 다짐 운영팀 드림"
10,650978afe0993aa0485ff5e9,mon di,2023년 8월 10일,가격비교.... 일일히 하나하나 다 눌러서 확인해봐야 되고 저렴한 헬스장은 등록도 거의 안돼 있음,
11,650978afe0993aa0485ff5ea,김에스더,2023년 8월 18일,앱상태가 상당히 오류?가많네요 뭘 눌러도 처음검색했던것만뜨고 지도눌러도 아무것도안뜨고 그냥 죽어있는앱같아요,
12,650978afe0993aa0485ff5eb,김두한,2023년 7월 5일,Pt 가격 정렬 좀 되게 해주세요. 금액이 나와있지 않아서 하나하나 다 클릭해야 하네요.,"Stone-I Co., Ltd.
2023년 7월 28일
김두한님 안녕하세요, 우선 기능 사용 관련하여 불편을 드려 죄송합니다. 기재하신 것처럼 현재 PT와 같은 트레이너 상품의 경우 별도 가격 정렬하는 기능이 제공되지 않아서 여러 시설의 PT 가격을 비교하시는데 불편하실 것 같습니다. 관련 부분은 담당 부서에 건의사항으로 빠르게 전달하여 기능 개선으로 진행할 수 있도록 하겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
13,650978afe0993aa0485ff5ec,쿵쿵댕댕,2023년 9월 5일,이미 헬스장을 다니고 있는데 제가 알아본 곳들은 아예 나오지도 않네용... 아직 너무 부족한것 같아요ㅎㅎ,
14,650978afe0993aa0485ff5ed,Girun,2023년 7월 30일,서울인데도 생각보다 운동시설이 별로 없네요 그냥 헬스장만 있네요,
15,650978afe0993aa0485ff5ee,완드,2023년 6월 11일,헬스장 상담을 받지 않아도 가격을 알 수 있고 더 저렴한 헬스장을 찾을 수 있어서 편리합니다. 헬스장 추천을 할 수도 있어서 더 많은 헬스장이 등록되면 좋겠습니다.,"Stone-I Co., Ltd.
2023년 7월 28일
완드님 안녕하세요, 대한민국 1위 운동시설 플랫폼 다짐 이용 관련하여 좋은 리뷰 남겨주셔서 감사합니다. 다짐에서 저렴하게 회원권을 구매하여 열심히 운동하시는 것 같아 다짐 운영팀도 행복합니다:) 특히, 다짐에서만 구매 가능한 우주최저가는 현장보다 더 저렴한 가격으로 선착순 판매되는 상품이니 다음에도 이용해 보시면 좋을 것 같습니다. 아울러 대한민국 모든 운동시설을 다짐에서 조회하고 결제할 수 있는 플랫폼으로 성장할 수 있도록 노력하겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
16,650978afe0993aa0485ff5ef,양현석,2023년 4월 14일,너무 사용성이 좋은 것 같습니다. 특히 p.t 가격이 합리적이고 설명도 자세히 나와 너무 만족하고 예약했습니다! 감사합니다!!!,"Stone-I Co., Ltd.
2023년 6월 1일
양현석 님 안녕하세요, 다짐 어플을 이용하시면서 특히 PT샵 조회와 결제 관련 편리한 경험을 제공드린 것 같아 너무 행복합니다. 앞으로 더 많은 시설에서 더 다양한 운동을 편리하게 결제할 수 있도록 노력할 것을 약속드립니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
17,650978afe0993aa0485ff5f0,JY K,2023년 3월 9일,강력 추천 최대 3개 동시에 등록해도 되서 한군데에서 불편한 직원 잇어도 다른곳에서 운동 할수잇어서 좋음 하루에 두번 하고 싶을때도 센터 각별로 가서 운동 할수잇고 각각의 센터 마다 기구들이 달라서 지루하지 않게 여러 자극을 받아가면서 운동 할수잇어서 좋음 거기다가 출첵 하면 포인트도 줘서 재미도 쏠쏠함 등록 되 잇는 센터가 더 많아 졋으면 좋겟음 헬스장 가려는 사람들에게 강력추천 하고 잇지만 등록 안되잇는 경우도 잇어서 아쉬움ㅠ,"Stone-I Co., Ltd.
2023년 3월 23일
JY K님 안녕하세요. 오직 다짐에서만 경험할 수 있는 통합회원권 관련하여 좋은 리뷰 남겨주셔서 감사합니다. 구매하신 통합회원권으로 다양한 운동시설에서 열심히 운동하셨다니 다짐 운영팀도 행복합니다:) 통합회원권으로 다짐에 등록된 운동시설 최대 3곳을 저렴한 가격으로 1일 1회 이용 가능하며, 다짐 QR로 출석 시 추후 구매에 활용 가능한 포인트도 제공해 드리고 있습니다. 대한민국 모든 운동시설이 다짐에 등록될 수 있도록 다짐에서도 최선을 다하겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
18,650978afe0993aa0485ff5f1,테라스139김재경,2022년 5월 9일,최악이에요 이걸로 가격비교 참고는 해도 결제하는건 진짜 비추드립니다 ㅡㅡ 원래 취소 및 환불 법적으로 가능한건데 제가 사정이 생겨서 이전꺼 취소하고 다른카드로 결제해서 결제일만 바꿀 수 없냐니까 규정상 한번 긁으면 그 정산이 헬스장으로 넘어가서 안된다네요 ^^;;;; 세상에 취소 안되는 데가 어디있습니까???? 제가 무슨 무지성으로 환불을 요구한것도 아니고 그전꺼 취소하고 같은카드로 다시 해달라고 한건데 ^^ 자기들 귀찮고 절차 복잡하고 시간 걸리니까 안된다네요 ^^ 장난하나요 법적으로도 헬스장 취소처리 규정상 10프로금액 제하고 취소처리 가능해요 ^^ 하지만 이 어플 사용하는 순간 그런거 못받는다고 보시면됩니다 이어플은 그냥 돈받는 순간 응대 없어요 그리고 콜센터 직원 매우 불친절하네요 우린 해줄거 없으니까 알아서 하세요~~ 라는식 최악이에요 정말 매우비추 원래 웬만하면 리뷰도 안 쓰는데 처음써보네요,"Stone-I Co., Ltd.
2022년 5월 10일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 다짐은 통신판매 중개자로서 고객님께서 구매하신 단일회원권의 경우 구매 후 7일 후에 해당 센터로 금액이 정산되며 이후 다짐에서 취소 및 환불을 담당하지 않습니다. 이 부분은 저희 환불규정에서도 보실 수 있습니다. 3월에 구매하셨기 때문에 해당 센터에 문의하셔야한다고 안내드렸습니다. 귀찮거나 복잡해서 안해드린 것이 아닙니다. 다짐은 소비자 불만 1위 분야인 헬스장 업종에 진출하여 여지껏 많은 소비자 불만 사항들을 앞장서 해결해왔습니다. 앞으로도 지치지 않고 소비자 불편을 모두 해결할 때까지 열심히 노력하는 다짐이 되겠습니다. 감사합니다. 다짐 드림."
19,650978afe0993aa0485ff5f2,「」,2020년 5월 29일,"이 앱만 설치가 74%에서 더이상 진행되지 않음/추가) 답변에 나온것포함해서 고객센터 다운로드안될때 해결법이나 인터넷검색해서 나온 방법들(캐시,데이터지우기, 재부팅, 스토어 재설치) 다해봤는데 안됩니다. 근데 신기한게 이 앱만 다운이 안돼요 다른앱들은 다 정상적으로 다운이됨","Stone-I Co., Ltd.
2020년 5월 29일
안녕하세요. 다짐 개발팀입니다. 현재 구글 플레이스토어 버그로 종종 앱 설치가 되지 않는 경우가 있습니다. [설정 - 애플리케이션 - Google Play 스토어 - 저장공간] 으로 가셔서 데이터 삭제 및 캐시 삭제 후 다시 시도 부탁드립니다. 감사합니다. 다짐 개발팀 드림"
20,650978afe0993aa0485ff5f3,손정호,2022년 11월 5일,연동된 시설이 별로없음 우주최저가라고 적혀있으나 동네에서 제일 비싼곳중에 한군데만 뜸 거기 반값에 시설도 더 좋은데가 세군데는 존재하는데 아직은 db가 현저히 부족해서 오히려 잘못된 선택을 할 수 있음 단 미래에 많은 곳이 가입해서 가격경쟁 시장으로 뛰어든다면 좋은 어플로 발전할 것이라 생각됨,"Stone-I Co., Ltd.
2023년 4월 4일
손정호님 안녕하세요, 찾으시는 운동시설이 아직 다짐에 등록되지 않은 것 같습니다. 시설 등록 관련하여 다짐 회원님께서 남겨주시는 시설등록요청이 시설 측으로부터 다짐 제휴를 수락하는 중요한 요소 중 하나입니다. 만약 찾고자 하는 운동시설이 아직 다짐에 등록이 되지 않은 경우 [마이다짐]-[시설등록요청]으로 남겨주실 수 있으신가요? 다짐이 직접 해당 시설에 안내드리겠습니다. 대한민국 모든 운동시설을 다짐에서 조회하고 결제할 수 있는 플랫폼으로 성장하겠습니다. 다짐의 발전 가능성에 대해 긍정적인 리뷰 남겨주셔서 다시 한 번 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
21,650978afe0993aa0485ff5f4,Google 사용자,2019년 11월 7일,용량이 좀 되어서 찾고 나서 지우지만 이 앱으로 역도를 배울 수 있는 가까운 짐을 찾을 수 있었습니다. 정확히는 크로스핏 겸 역도라 역도로 검색해서는 못 찾았지만요.. 아무튼 유용한 앱입니다!,"Stone-I Co., Ltd.
2020년 1월 21일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 만족스러운 시설을 찾으셨다니 기쁩니다 :) 해당 피드백 개발팀에 전달하도록 하겠습니다. 감사합니다! 다짐 드림"
22,650978afe0993aa0485ff5f5,Google 사용자,2019년 10월 16일,아주 잘 이용하고 있습니다. 여러 운동을 저렴한 가격에 이용할 수 있어서 좋습니다. 출석할 때마다 적립금도 쌓이고 이런저런 할인도 해줘서 좋습니다.,"Stone-I Co., Ltd.
2020년 1월 21일
칭찬 감사드립니다 고객님! 앞으로도 다짐 서비스 많은 이용부탁드립니다😄 불편하신 점이 생기시면 언제든 말씀해주세요! 감사합니다. 다짐 드림"
23,650978afe0993aa0485ff5f6,임유나,2020년 7월 30일,"완전 도움 많이받고있습니다 헬스해도 핑계되며 잘안가게되는데 동네,회사근처 다양하게 이용할 수 있어서 도움많이되요ㅋㅋㅋㅋㅋ여름준비는 다짐이 해결해줬네요👍짱짱","Stone-I Co., Ltd.
2021년 3월 9일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 칭찬의 말씀 감사드립니다! 다가오는 봄, 여름도 다짐과 함께해주세요. 감사합니다. 다짐 드림"
24,650978afe0993aa0485ff5f7,이혜린,2020년 7월 29일,"헬스는 장기권 끊어놓고 지루해서 잘 가지도 않고 동시에 새로운 운동을 다니기에는 금액이 부담이 되었었는데, 다짐에서는 원하는 운동을 함께 패기지처럼 등록할 수 있어서 좋아요. 사진이나 설명이 상세해서 발품 팔 시간도 줄일 수 있구요. 다짐 마켓도 요즘 눈팅 중입니다. 👀","Stone-I Co., Ltd.
2021년 3월 9일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 더 다양한 운동 더 저렴하게 이용하실 수 있도록 열심히 뛰겠습니다. 다짐마켓도 많이 사랑해주세요! 감사합니다. 다짐 드림"
25,650978afe0993aa0485ff5f8,과일깎는노인,2023년 6월 17일,네트워크 오류로 어플 사용 불가합니다 재설치까지 해봐도 안되네요,"Stone-I Co., Ltd.
2023년 7월 28일
과일깎는노인님 안녕하세요, 우선 오류 관련하여 불편을 드려 죄송합니다. 리뷰로 남겨주신 네트워크 오류가 다짐 어플 이용 시 언제 발생하는지 게시글만으로는 확인이 어려운 점 양해 부탁드립니다. 관련하여 도움을 드리고자 발생한 오류 내역을 [마이다짐]-[1:1 문의하기]로 남겨주실 수 있으신가요? 담당 부서에서 빠르게 확인 후 도와드리겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
26,650978afe0993aa0485ff5f9,Google 사용자,2018년 9월 27일,"이런 운동 어플 많이 써봤는데, 디자인도 예쁘고 플랫폼이나 사용성이 많이 편해서 계속 이 어플만 사용하고 있습니다! 가고싶었던 헬스장이나 운동하는곳이 많이 있어서 믿고 사용하게되네요 ! ㅋㅋㅋ 감사합니다~","Stone-I Co., Ltd.
2018년 9월 27일
안녕하세요 조현주 고객님. 다짐입니다. 다짐에 이런 극찬을 보내주셔서 진심으로 감사드립니다. 디자인 팀에서 매우 기뻐하고 있습니다^^ 앞으로도 고객님께 최고의 만족을 드릴 수 있도록 최선을 다하겠습니다. 감사합니다. 다짐 드림"
27,650978afe0993aa0485ff5fa,차현호,2020년 7월 28일,전화했을때보다 싸게 잘 등록한 것 같습니다! 시작날짜 미리 정할수있는것도 굳!! 옛날에는 지점도 방문하고 설명까지 듣고가도 걱정되는게 있었는데 지점 리뷰도보고 완전좋네요. 센터가 더 많아지면 좋겠어요~,"Stone-I Co., Ltd.
2020년 7월 28일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 칭찬의 말씀 감사드립니다. 더 유익하고 많은 정보 제공해드리도록 노력하겠습니다. 앞으로도 많은 이용 부탁드립니다. :) 감사합니다. 다짐 드림"
28,650978afe0993aa0485ff5fb,Google 사용자,2019년 5월 2일,주변 운동시설 찾는데 이만한 어플도 없는것 같아요ㅎㅎ 사용하기에도 편리하고 디자인이 깔끔해서 사용하기 좋은 어플인것 같습니다!!,"Stone-I Co., Ltd.
2019년 5월 21일
Kyle님 소중한 리뷰 감사합니다! 앞으로도 더 만족하실 수 있는 다짐이 되겠습니다. 언제나 고객님의 다짐을 응원합니다! 운동 할 땐, 다짐부터!"
29,650978afe0993aa0485ff5fc,Google 사용자,2018년 9월 22일,처음생긴어플이라 여러가지 불편한게 많아서 비판했었는데 진짜 일주일 만에 다짐직원분들이 전화주시고 너무친절하게 불편한점 들어주시고 정말 빠르게 피드백해주셔서 감동의 댓글을 남깁니다. ^^ 감사합니다!,"Stone-I Co., Ltd.
2018년 9월 27일
안녕하세요 고객님. 다짐입니다! 저희가 더 감동입니다 고객님ㅠㅠ. 처음부터 고객님께 만족을 드리기 위해 전 직원이 노력하지만, 아직 부족한 점이 많아 계속해서 고민하고 있답니다. 앞으로도 다짐에 계속해서 관심을 보내주시길 감히 부탁드리며, 더욱 성장하여 고객님의 운동생활에 더 큰 만족 드릴 수 있는 서비스가 되겠습니다. 지켜봐주세요. 감사합니다. 다짐 드림"
30,650978afe0993aa0485ff5fd,황용순,2021년 5월 6일,코로나로 운동을 많이 하지못해 집근처 운동 할곳을 찿던중 앱 사용해보니 가격부터 할인까지 잘 알수 있어서 대박 넘 좋왔어요~^^ 주변 지인들 한테 적극 추천 하고 싶네요..,"Stone-I Co., Ltd.
2021년 6월 18일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 칭찬 말씀 감사드립니다. :) 앞으로도 더욱 발전하는 다짐이 되겠습니다. 주위에 많은 추천 부탁드려요! 감사합니다. 다짐 드림"
31,650978afe0993aa0485ff5fe,이름성,2023년 6월 4일,운동하려면 돈이 꽤 많이 드네요 한달에 60하는데도 있고... 일단 지우고 담에 써봐야겠음,"Stone-I Co., Ltd.
2023년 7월 28일
이름성님 안녕하세요, 대한민국 1위 운동시설 플랫폼 다짐 이용 관련하여 좋은 리뷰 남겨주셔서 감사합니다. 검색하시는 위치를 기준으로 정말 다양한 가격대의 운동시설을 조회할 수 있는 다짐 서비스를 이용해 주셔서 감사드립니다. 다짐에서는 별도 방문 없이 언제든지 운동시설 가격 조회가 가능하며, 제공되는 가격은 시설에서 업로드한 최저가입니다. 특히, 다짐에서만 구매 가능한 우주최저가는 현장보다 더 저렴한 가격으로 선착순 판매되는 상품이니 다음에 이용해 보시면 좋을 것 같습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
32,650978afe0993aa0485ff5ff,Google 사용자,2019년 8월 20일,"다짐으로 건대에 있는 헬스장이랑 신림 와이짐이랑 다니고 있는데, 2만원만 더 내면 두개 다 다닐 수 있어서 진짜 좋습니다. 출석도 그냥 qr 찍으면 돼서 편하고, 결제도 앱으로 하니까 언제든 하기 쉽네요 b","Stone-I Co., Ltd.
2020년 1월 21일
안녕하세요. 이승준 고객님! 운동할 땐, 다짐부터. 다짐입니다. 칭찬의 말씀 감사합니다 :) 앞으로도 더욱 편하게 이용하실 수 있도록 개선하고 노력하겠습니다. 감사합니다. 다짐 드림"
33,650978afe0993aa0485ff600,곽민재,2023년 6월 2일,"고객센터 문의에 답변도 늦고, 확인하겠다는 메세지 이후 연락도없고 그저 결제기한 지났으니 책임은 고객한테있다는 말만하고 아무 후속 연락도 주지않네요","Stone-I Co., Ltd.
2023년 7월 28일
곽민재님 안녕하세요, 환불 관련하여 불편한 경험을 드린 것 같아 사과드립니다. 다짐에서 구매한 회원권에 대한 환불 규정은 회원권 종류마다 상이하나 해당 규정은 모든 사용자에게 동일하게 적용되는 부분이라고 안내드립니다. 결제 시 반드시 해당 환불 규정에 대한 동의 후 진행이 되기 때문에 만약 안내받은 환불 금액 또는 진행사항이 동의하신 규정과 다른 경우 [마이다짐]-[1:1 문의하기]로 남겨주실 수 있으신가요? 확인 후 추가 안내를 도와드리겠습니다. 감사합니다. 운동할 땐 다짐부터💪 다짐 운영팀 드림"
34,650978afe0993aa0485ff601,이근,2020년 7월 30일,제 지역에 헬스장이 어디있는지 한눈에 알기 쉬웠고 좀더 저렴하게 헬스장을 이용할 수 있어서 굉장히 유용한 어플이네여ㅎㅎ 다짐을 통해 다이어트 시작한만큼 열심히 운동해보겠습니다,"Stone-I Co., Ltd.
2021년 3월 9일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 고객님의 건강을 응원합니다! 다짐과 항상 함께 해주세요. 감사합니다. 다짐 드림"
35,650978afe0993aa0485ff602,영뽀이,2022년 5월 21일,지역별 운동별로 가격 시설볼수있어서 편하고 좋습니다. 제로페이 결제유무도 표시되었으면 좋겠네요.,
36,650978afe0993aa0485ff603,Google 사용자,2018년 12월 26일,제가 알바하는곳에 오셔서 설명해주셨는데 매니저님이 안계셔서 그냥 돌아가셨어요. 발로 뛰고 열정 넘쳐보였어요. 전 운동은 안하지만 멋진 개발자와 어플인것 같네요.👍,
37,650978afe0993aa0485ff604,MGsolutions Korea,2021년 4월 28일,"아니 세상에 이런 앱이 있다니!! 왜 이제야 알았는지ㅠㅠ 항상 전화로 문의하면 너무 번거롭기도 하고 시간도 많이 필요했는데, 다짐이 한큐에 해결해줬네요!!! 트레이너분을 직접 선택해서 운동할 수 있다는게 정말 신세계네요~~><","Stone-I Co., Ltd.
2021년 4월 29일
안녕하세요. 운동할 땐, 다짐부터! 다짐입니다. 칭찬의 말씀 감사드립니다. 앞으로도 다짐과 함께 건강한 하루 되시길 바랍니다. :) 감사합니다. 다짐 드림"
